Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,AT,XX,2,,ivory carvings,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,AT,XX,1,1,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,AT,XX,2,,tusks,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,CN,XX,17,,ivory carvings,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,2,2,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,DE,XX,1,1,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,,1,carvings,,P,W
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,7,,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,5,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,XX,1,,ivory pieces,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,,,100,carvings,g,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,,,1,carvings,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,,,6,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,FR,,,4,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,,2,carvings,,P,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,,6,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,,4,carvings,,T,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,1,,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,12,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,GB,XX,1,,ivory pieces,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IT,XX,,2,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,IT,XX,2,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,JP,XX,3,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,JP,,,3,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,NL,XX,,0.5,carvings,kg,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,NL,XX,,1,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,NL,XX,1,,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,NL,XX,1,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CH,US,XX,,2,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CL,GB,XX,,1,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,CH,XX,,10,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,DK,XX,,4,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,CN,,1,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,FR,,,11,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,,4,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,GB,XX,,4,carvings,,T,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,SG,XX,3,,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CN,SG,XX,,3,ivory pieces,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CZ,CH,XX,,1,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,CZ,US,,1,,carvings,,,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,12,5,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,1,1,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,6,118,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,CH,XX,,3,tusks,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,DO,XX,1,,tusks,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,JP,,,69,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,MX,XX,1,,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,RU,XX,5,4,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DE,TJ,XX,10,,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DK,AU,XX,,1,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,DZ,GB,XX,,1,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FI,CH,XX,,1,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,AE,FR,1,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,1,,carvings,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,5,,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,1,,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,,7,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,,5,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,CH,XX,,1,ivory pieces,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,JP,XX,8,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,JP,XX,47,,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,JP,,,2,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,JP,,,47,carvings,,T,C
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,JP,,,51,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,NO,XX,1,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,NO,XX,,1,ivory carvings,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,5,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,,1,ivory carvings,,Q,F
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,,1,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,,1,ivory carvings,,Q,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,FR,US,XX,,2,ivory carvings,,Q,W
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,AU,XX,1,,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,AU,XX,,12,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,AU,XX,,1,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CA,XX,1,,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CA,XX,,3,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CA,XX,,1,carvings,,Q,W
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CA,XX,,1,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CA,,,1,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CH,XX,17,1,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CH,XX,,25,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CN,XX,1,,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CU,XX,,1,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,CU,XX,1,,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,HK,XX,,1,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,JP,XX,1,,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,JP,,,6,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,NO,XX,,5,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,US,XX,30,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,US,XX,3,,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,US,XX,,1,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GB,US,XX,,29,ivory carvings,,Q,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,GR,CH,XX,,52,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,AT,TZ,2,,tusks,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,CH,GA,2,,tusks,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,CH,XX,8,13,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,CH,XX,,2,tusks,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,FR,XX,7,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,GB,XX,5,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,HK,GB,XX,1,,leather products (small),,,
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,ID,NL,XX,,1,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IL,CH,XX,,14,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IL,CH,XX,,1,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,1,,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,3,,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,,4,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,CH,XX,,6,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,JO,XX,1,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,IT,JP,,,1,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,BE,XX,,7,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,BE,,6,,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,CH,XX,,4,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,CH,,3,,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,DE,XX,,26,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,FR,,3,1,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,FR,,4,4,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,FR,,44,43,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,GB,XX,,35,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,GB,,1,,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,GB,,35,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,IT,XX,,6,ivory pieces,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,IT,,6,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,NL,XX,,2,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,NL,,1,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,PT,XX,,10,ivory pieces,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,PT,,10,,carvings,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,US,XX,,6,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,US,,6,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,JP,XX,,26,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,KW,GB,XX,,1,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,LB,US,XX,,6,ivory carvings,,Q,W
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,LY,AU,XX,,12,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MX,NL,XX,,7,carvings,kg,T,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,MX,PT,XX,,1,ivory pieces,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,CH,XX,,2,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,CH,XX,1,,ivory pieces,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,ID,XX,1,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,ID,XX,,1,ivory carvings,,T,
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,JP,XX,1,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,JP,,,2,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,OM,XX,2,,carvings,kg,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,RU,XX,11,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,RU,,53,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,US,XX,1,,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NL,US,XX,,1,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NO,FR,,,1,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NO,GB,XX,,2,carvings,kg,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,AU,XX,,1,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,NZ,GB,XX,,1,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,JP,XX,10,,ivory pieces,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,JP,,,10,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,RU,,1,,ivory pieces,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,US,XX,,2,ivory carvings,,Q,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,PT,US,XX,2,,ivory pieces,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,QA,GB,XX,,10,carvings,kg,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,QA,GB,XX,,5,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,QA,GB,XX,,1,carvings,,T,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,BE,XX,,69,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,BE,XX,,3,tusks,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,CH,XX,,1,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,RU,GB,XX,,3,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CA,XX,,1,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CA,XX,1,,ivory pieces,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CH,XX,,1,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,CH,XX,1,,ivory pieces,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,GB,XX,,1,carvings,,T,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,GB,XX,1,,ivory pieces,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,JP,,,1,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,NL,XX,,1,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,PH,XX,9,,ivory pieces,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SG,PH,,,9,trophies,,Q,C
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,SK,CH,XX,1,1,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,DE,XX,,7,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TR,GB,XX,,1,carvings,,T,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,FR,,,12,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,GB,XX,,3,carvings,kg,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,TW,GB,XX,,1,carvings,,T,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,UA,GB,XX,,2,carvings,,P,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,UA,JP,,,1,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,,1,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,BE,XX,15,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,,2,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,XX,,38,ivory pieces,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,,,1,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CA,,,104,ivory pieces,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,,1,ivory carvings,,E,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,1,,ivory carvings,,E,W
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,,21,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,5,,ivory carvings,,P,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,1,3,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CH,XX,,5,ivory pieces,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CM,XX,1,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,CN,XX,8,,derivatives,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,ES,XX,2,,leather products (small),,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,JP,,1,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,3,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,2,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,XX,1,,ivory pieces,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,,,2,carvings,kg,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,,,7,carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,,,8,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,,,1,derivatives,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,FR,,,1,derivatives,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,,31,carvings,kg,T,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,,1,carvings,,P,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,,1,carvings,,Q,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,,3,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,,49,carvings,,T,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,1,,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,28,,ivory carvings,,P,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,12,,ivory carvings,,P,W
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,1,,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,24,,ivory carvings,,T,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,28,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GB,XX,2,,leather products (small),,T,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GR,XX,,9,carvings,,,
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,GR,XX,9,,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IL,,,1,ivory carvings,,P,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IS,XX,1,,leather products (small),,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,1,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,1,,ivory carvings,,P,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,IT,XX,,1,ivory pieces,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,2,,derivatives,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,4,,ivory carvings,,E,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,3,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,1,,ivory carvings,,P,U
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,6,,ivory carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,XX,12,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,,,6,carvings,,Q,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,JP,,,70,carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,KH,XX,1,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LA,XX,13,,derivatives,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LA,XX,41,,meat,g,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LA,XX,2,,meat,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,LB,XX,1,,ivory carvings,,P,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MC,XX,1,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MX,XX,1,,ivory carvings,,T,I
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MX,XX,7,,ivory carvings,,T,O
2009,I,Elephantidae spp.,Mammalia,Proboscidea,Elephantidae,,US,MX,XX,,7,tusks,,P,O
